player_id,player_name,first_name,last_name,player_age,dob,nationality,height,weight,photo,player_team_id,player_team_name,player_team_logo,player_league_id,player_league_name,player_league_country,player_league_logo,player_league_season,apps,starts,bench,minutes,position,rating,shots,on_target,goals_scored,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,fouls_drawn,fouls_committed,red_cards,yellow_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
18906,Ayoze Pérez,Ayoze,Pérez Gutiérrez,31,1993-07-29,Spain,178 cm,66 kg,https://media.api-sports.io/football/players/18906.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,8,3,5,380,Attacker,6.712500,6,2,0,1,0,0,152,11,16,11,0,2,76,31,18,6,12,7,0,0,0,0,0,0,0
18949,Oriol Romeu,Oriol,Romeu Vidal,33,1991-09-24,Spain,183 cm,83 kg,https://media.api-sports.io/football/players/18949.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,1,1,0,75,Midfielder,6.900000,0,0,0,0,0,0,29,0,28,1,0,1,7,6,1,1,2,1,0,0,0,0,0,0,0
18955,D. Ings,Daniel William John,Ings,32,1992-07-23,England,178 cm,73 kg,https://media.api-sports.io/football/players/18955.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,7,10,771,Attacker,6.872222,21,14,2,0,0,0,158,9,6,10,1,1,86,40,15,9,5,8,0,1,0,0,2,0,0
19428,J. Bowen,Jarrod,Bowen,28,1996-12-20,England,175 cm,70 kg,https://media.api-sports.io/football/players/19428.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,36,2,3237,Attacker,6.871052,42,24,6,5,0,0,715,48,13,39,9,36,416,177,90,35,69,26,0,2,0,0,1,1,0
37724,C. Summerville,Crysencio Jilbert Sylverio Cir,Summerville,23,2001-10-30,Netherlands,174 cm,64 kg,https://media.api-sports.io/football/players/37724.png,63,Leeds,https://media.api-sports.io/football/teams/63.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,28,12,16,1417,Attacker,6.603571,18,9,4,2,0,0,393,16,10,30,2,13,207,99,45,23,41,22,0,4,0,0,0,0,0
67972,C. Gallagher,Conor John,Gallagher,24,2000-02-06,England,182 cm,77 kg,https://media.api-sports.io/football/players/67972.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,35,18,17,1614,Midfielder,6.747058,17,11,3,1,0,0,809,21,20,46,10,23,270,123,46,23,35,35,1,10,0,0,0,0,0
144733,B. Knight,Benjamin Leo,Knight,22,2002-06-14,England,171 cm,61 kg,https://media.api-sports.io/football/players/144733.png,50,Manchester City,https://media.api-sports.io/football/teams/50.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Carlos Vinícius,Carlos Vinícius,Alves Morais,29,1995-03-25,Brazil,190 cm,86 kg,https://media.api-sports.io/football/players/104.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,28,11,17,1097,Attacker,6.565217,17,12,5,2,0,0,181,8,5,4,0,0,167,51,13,5,15,21,0,3,0,0,0,0,0
253,A. Areola,Alphonse Francis,Areola,31,1993-02-27,France,195 cm,94 kg,https://media.api-sports.io/football/players/253.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,5,2,3,306,Goalkeeper,6.500000,0,0,0,0,7,9,77,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
727,R. Nelson,Reiss Luke,Nelson,25,1999-12-10,England,175 cm,71 kg,https://media.api-sports.io/football/players/727.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,11,0,11,201,Attacker,7.110000,8,7,3,2,0,0,108,9,10,4,0,0,43,17,9,7,4,8,0,0,0,0,0,0,0
899,Andreas Pereira,Andreas Hugo,Hoelgebaum Pereira,28,1996-01-01,Brazil,178 cm,71 kg,https://media.api-sports.io/football/players/899.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,33,33,0,2718,Midfielder,6.863636,48,23,4,6,0,0,853,61,19,18,3,6,244,75,42,17,31,41,0,8,0,0,1,0,0
1161,E. Smith Rowe,Emile,Smith Rowe,24,2000-07-28,England,182 cm,79 kg,https://media.api-sports.io/football/players/1161.png,42,Arsenal,https://media.api-sports.io/football/teams/42.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,12,0,12,162,Midfielder,6.527272,2,1,0,2,0,0,80,6,6,1,0,0,15,3,5,2,0,1,0,0,0,0,0,0,0
1231,V. Coufal,Vladimír,Coufal,32,1992-08-22,Czechia,174 cm,76 kg,https://media.api-sports.io/football/players/1231.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,27,24,3,2139,Defender,6.838461,4,1,0,1,0,0,810,27,19,58,6,38,215,122,9,3,21,30,0,5,0,0,0,0,0
1243,T. Souček,Tomáš,Souček,29,1995-02-27,Czechia,192 cm,86 kg,https://media.api-sports.io/football/players/1243.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,32,4,2819,Midfielder,6.894444,27,13,2,3,0,0,974,15,19,77,17,53,406,209,14,2,16,50,0,3,0,0,0,0,0
1455,A. Iwobi,Alexander Chuka,Iwobi,28,1996-05-03,Nigeria,180 cm,75 kg,https://media.api-sports.io/football/players/1455.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,38,0,3382,Attacker,6.965789,30,15,2,7,0,0,1392,64,28,69,2,25,314,149,105,55,15,19,0,2,0,0,0,0,0
1646,Lucas Paquetá,Lucas,Tolentino Coelho de Lima,27,1997-08-27,Brazil,180 cm,72 kg,https://media.api-sports.io/football/players/1646.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,28,27,1,2170,Midfielder,6.896428,38,16,4,3,0,0,1125,32,32,71,4,16,353,169,54,32,30,50,0,5,0,0,1,0,0
2284,Emerson,Emerson,Palmieri dos Santos,30,1994-08-03,Italy,176 cm,63 kg,https://media.api-sports.io/football/players/2284.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,22,16,6,1321,Defender,6.665000,7,5,1,0,0,0,582,14,22,26,4,15,123,65,20,6,15,13,0,2,0,0,0,0,0
2823,S. Lukić,Saša,Lukić,28,1996-08-13,Serbia,183 cm,76 kg,https://media.api-sports.io/football/players/2823.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,12,4,8,407,Midfielder,6.581818,3,1,0,0,0,0,215,0,15,8,2,5,50,26,5,4,10,13,0,1,0,0,0,0,0
2887,R. Jiménez,Raúl Alonso,Jiménez Rodríguez,33,1991-05-05,Mexico,190 cm,76 kg,https://media.api-sports.io/football/players/2887.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,15,8,7,842,Attacker,6.720000,17,9,0,1,0,0,189,9,8,9,0,0,112,52,9,5,14,14,0,0,0,0,0,0,0
2997,Ł. Fabiański,Łukasz Marek,Fabiański,39,1985-04-18,Poland,190 cm,83 kg,https://media.api-sports.io/football/players/2997.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,36,0,3114,Goalkeeper,6.861111,0,0,0,0,48,108,773,0,12,2,0,0,23,21,0,0,4,0,0,1,0,0,0,0,3
18753,Adama Traoré,Adama,Traoré Diarra,28,1996-01-25,Spain,178 cm,86 kg,https://media.api-sports.io/football/players/18753.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,34,12,22,1483,Attacker,6.714705,15,8,2,1,0,0,410,24,9,14,1,3,244,133,80,46,34,21,0,2,0,0,0,0,0
18813,A. Cresswell,Aaron William,Cresswell,35,1989-12-15,England,170 cm,66 kg,https://media.api-sports.io/football/players/18813.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,28,24,4,2235,Defender,6.870370,3,1,0,1,0,0,1120,40,33,21,11,27,125,60,6,2,9,9,0,3,0,0,0,0,0
18846,A. Wan-Bissaka,Aaron,Wan-Bissaka,27,1997-11-26,England,183 cm,72 kg,https://media.api-sports.io/football/players/18846.png,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,19,16,3,1436,Defender,6.957894,3,2,0,0,0,0,705,15,32,40,8,22,130,72,35,17,2,11,0,2,0,0,0,0,0
19032,R. Sessegnon,Kouassi Ryan,Sessegnon,24,2000-05-18,England,178 cm,70 kg,https://media.api-sports.io/football/players/19032.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,9,8,811,Midfielder,6.594117,11,6,2,0,0,0,290,6,13,17,1,6,81,37,8,4,6,15,0,4,0,0,0,0,0
195106,Rodrigo Muniz,Rodrigo,Muniz Carvalho,23,2001-05-04,Brazil,178 cm,67 kg,https://media.api-sports.io/football/players/195106.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Attacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288116,K. Casey,Kaelan Michael,Casey,20,2004-10-28,England,0,0,https://media.api-sports.io/football/players/288116.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359386,M. Godo,Becket Fabrice-Martial,Godo,21,2003-03-14,England,169 cm,0,https://media.api-sports.io/football/players/359386.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Attacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,J. Sancho,Jadon Malik,Sancho,24,2000-03-25,England,180 cm,76 kg,https://media.api-sports.io/football/players/18.png,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,26,21,5,1698,Attacker,6.873076,14,11,6,3,0,0,749,44,24,16,2,7,161,60,73,32,10,9,0,0,0,0,0,0,0
583,João Félix,João,Félix Sequeira,25,1999-11-10,Portugal,181 cm,70 kg,https://media.api-sports.io/football/players/583.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,16,11,5,944,Attacker,6.668750,28,16,4,0,0,0,329,7,16,14,0,1,138,68,50,22,29,15,1,1,0,0,0,0,0
657,K. Tete,Kenny Joelle,Tete,29,1995-10-09,Netherlands,180 cm,71 kg,https://media.api-sports.io/football/players/657.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,31,29,2,2575,Defender,7.087096,10,5,1,5,0,0,1115,23,27,83,17,52,307,191,33,21,54,42,0,8,0,0,0,0,0
1438,B. Leno,Bernd,Leno,32,1992-03-04,Germany,189 cm,82 kg,https://media.api-sports.io/football/players/1438.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,36,0,3240,Goalkeeper,7.169444,0,0,0,0,51,144,1205,1,25,0,0,0,17,14,0,0,3,1,0,3,0,0,0,0,3
1864,Pedro Neto,Pedro,Lomba Neto,24,2000-03-09,Portugal,172 cm,62 kg,https://media.api-sports.io/football/players/1864.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,18,13,5,970,Attacker,6.687500,9,3,0,0,0,0,312,21,15,11,1,4,111,44,48,18,15,8,0,2,0,0,0,0,0
2729,J. Andersen,Joachim Christian,Andersen,28,1996-05-31,Denmark,192 cm,86 kg,https://media.api-sports.io/football/players/2729.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,32,32,0,2784,Defender,6.990625,20,9,1,0,0,0,1940,12,48,42,13,24,233,150,9,5,16,27,0,8,0,0,0,0,0
2920,T. Castagne,Timothy,Castagne,29,1995-12-05,Belgium,185 cm,80 kg,https://media.api-sports.io/football/players/2920.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,36,1,3256,Defender,6.740540,14,6,2,3,0,0,1500,23,32,87,13,43,323,167,24,10,15,25,0,3,0,0,0,0,0
5996,E. Fernández,Enzo Jeremías,Fernández,23,2001-01-17,Argentina,178 cm,76 kg,https://media.api-sports.io/football/players/5996.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,18,18,0,1551,Midfielder,7.161111,13,3,0,2,0,0,1421,20,70,45,2,16,172,91,30,17,22,11,0,3,0,0,0,0,0
18814,I. Diop,Issa Laye Lucas Jean,Diop,27,1997-01-09,France,194 cm,92 kg,https://media.api-sports.io/football/players/18814.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,25,21,4,2010,Defender,6.812000,2,2,1,0,0,0,1395,2,50,28,17,35,128,72,4,3,8,16,0,2,0,0,0,0,0
19025,T. Cairney,Thomas,Cairney,33,1991-01-20,Scotland,185 cm,84 kg,https://media.api-sports.io/football/players/19025.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,33,6,27,967,Midfielder,6.731034,8,3,2,0,0,0,707,12,20,17,3,5,106,56,17,9,22,8,0,2,0,0,0,0,0
19221,H. Wilson,Harry,Wilson,27,1997-03-22,Wales,173 cm,63 kg,https://media.api-sports.io/football/players/19221.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,29,13,16,1096,Midfielder,6.732142,12,4,2,3,0,0,376,12,10,21,2,6,129,69,26,12,32,11,0,1,0,0,0,0,0
19480,H. Reed,Harrison James,Reed,29,1995-01-27,England,181 cm,72 kg,https://media.api-sports.io/football/players/19480.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,35,2,2882,Midfielder,6.694594,13,8,3,4,0,0,1216,35,26,44,12,19,251,105,26,10,22,38,0,5,0,0,0,0,0
19549,A. Robinson,Antonee,Robinson,27,1997-08-08,USA,183 cm,70 kg,https://media.api-sports.io/football/players/19549.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,35,35,0,3089,Defender,6.854285,3,0,0,1,0,0,1466,21,32,62,13,53,293,163,64,38,23,33,0,8,0,0,0,0,0
63577,M. Mudryk,Mykhailo,Mudryk,23,2001-01-05,Ukraine,175 cm,61 kg,https://media.api-sports.io/football/players/63577.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,15,7,8,655,Midfielder,6.520000,12,5,0,2,0,0,184,10,10,11,1,0,96,41,33,13,12,8,0,1,0,0,0,0,0
116117,M. Caicedo,Moisés Isaac,Caicedo Corozo,23,2001-11-02,Ecuador,178 cm,73 kg,https://media.api-sports.io/football/players/116117.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,37,34,3,3140,Midfielder,7.064864,13,8,1,1,0,0,2209,43,53,100,7,56,374,218,48,27,54,65,0,10,0,0,0,0,0
136723,N. Madueke,Chukwunonso Tristan,Madueke,22,2002-03-10,England,182 cm,75 kg,https://media.api-sports.io/football/players/136723.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,12,7,5,645,Attacker,6.833333,10,6,1,0,0,0,260,13,17,12,2,4,115,62,57,33,15,4,0,0,0,0,0,0,0
138935,C. Chukwuemeka,Carney Chibueze,Chukwuemeka,21,2003-10-20,England,187 cm,77 kg,https://media.api-sports.io/football/players/138935.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,14,2,12,344,Midfielder,6.691666,2,1,0,0,0,0,200,8,12,13,0,6,42,24,10,5,5,2,0,0,0,0,0,0,0
148099,K. Dewsbury-Hall,Kiernan Frank,Dewsbury-Hall,26,1998-09-06,England,178 cm,0,https://media.api-sports.io/football/players/148099.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,31,28,3,2315,Midfielder,6.854838,19,6,2,2,0,0,1095,39,27,53,13,28,271,141,64,38,35,37,1,4,0,0,0,0,0
282125,R. Lavia,Roméo,Lavia,20,2004-01-06,Belgium,181 cm,0,https://media.api-sports.io/football/players/282125.png,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,29,26,3,2229,Midfielder,6.779310,6,3,1,0,0,0,991,17,30,60,11,33,256,143,41,28,48,28,0,9,0,0,0,0,0
291476,D. Fofana,David Datro,Fofana,22,2002-12-22,Côte d'Ivoire,181 cm,76 kg,https://media.api-sports.io/football/players/291476.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,3,1,2,69,Attacker,6.866666,3,2,0,0,0,0,8,3,2,3,0,0,19,11,7,5,3,3,0,0,0,0,0,0,0
95,B. Badiashile,Benoît Ntambue,Badiashile Mukinayi Baya,23,2001-03-26,France,194 cm,75 kg,https://media.api-sports.io/football/players/95.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,11,10,1,904,Defender,7.009090,4,2,1,0,0,0,855,3,69,14,2,16,88,56,3,1,6,9,0,2,0,0,0,0,0
186,Son Heung-Min,Heung-Min,Son,32,1992-07-08,Korea Republic,183 cm,78 kg,https://media.api-sports.io/football/players/186.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,36,33,3,2899,Attacker,7.072222,56,40,10,6,0,0,785,63,17,24,2,13,255,101,72,32,36,13,0,2,0,0,0,0,0
863,R. Bentancur,Rodrigo,Bentancur Colmán,27,1997-06-25,Uruguay,187 cm,72 kg,https://media.api-sports.io/football/players/863.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,18,17,1,1506,Midfielder,7.227777,12,9,5,2,0,0,857,11,40,45,15,20,166,88,31,20,8,24,0,8,0,0,0,0,0
1166,T. Werner,Timo,Werner,28,1996-03-06,Germany,180 cm,75 kg,https://media.api-sports.io/football/players/1166.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Attacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,Richarlison,Richarlison,de Andrade,27,1997-05-10,Brazil,184 cm,83 kg,https://media.api-sports.io/football/players/2413.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,27,12,15,1006,Attacker,6.680769,22,14,1,3,0,0,263,16,7,21,1,5,167,72,30,11,22,14,0,3,0,0,0,0,0
2933,B. Chilwell,Benjamin James,Chilwell,28,1996-12-21,England,178 cm,77 kg,https://media.api-sports.io/football/players/2933.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,23,15,8,1407,Defender,6.854545,14,4,2,2,0,0,759,21,28,21,2,18,150,76,19,7,23,13,0,3,0,0,0,0,0
18784,J. Maddison,James Daniel,Maddison,28,1996-11-23,England,175 cm,73 kg,https://media.api-sports.io/football/players/18784.png,46,Leicester,https://media.api-sports.io/football/teams/46.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,30,28,2,2485,Midfielder,7.340000,53,29,10,9,0,0,1013,69,26,51,1,13,318,179,85,45,79,31,0,10,0,0,1,1,0
18883,D. Solanke,Dominic Ayodele,Solanke-Mitchell,27,1997-09-14,England,187 cm,80 kg,https://media.api-sports.io/football/players/18883.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,33,32,1,2872,Attacker,6.806060,53,29,6,7,0,0,514,21,10,15,7,6,441,161,95,41,53,41,0,2,0,0,0,0,0
18959,Robert Sánchez,Robert,Lynch Sánchez,27,1997-11-18,Spain,197 cm,90 kg,https://media.api-sports.io/football/players/18959.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,23,23,0,2070,Goalkeeper,6.691304,0,0,0,0,30,48,673,0,21,1,0,3,9,8,0,0,0,1,0,2,0,0,0,0,0
19012,M. Bettinelli,Marcus,Bettinelli,32,1992-05-24,England,193 cm,82 kg,https://media.api-sports.io/football/players/19012.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19145,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,27,1997-09-24,England,196 cm,80 kg,https://media.api-sports.io/football/players/19145.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,25,23,2,2083,Defender,6.883333,12,4,1,0,0,0,1285,6,44,30,15,26,154,99,7,5,5,17,0,4,0,0,0,0,0
19545,R. James,Reece Lewis,James,25,1999-12-08,England,182 cm,82 kg,https://media.api-sports.io/football/players/19545.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,16,14,2,1244,Defender,7.250000,10,4,1,1,0,0,852,21,48,31,2,12,146,92,31,20,18,9,0,4,0,0,0,0,0
22094,W. Fofana,Wesley Tidjan,Fofana,24,2000-12-17,France,190 cm,84 kg,https://media.api-sports.io/football/players/22094.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,15,12,3,1185,Defender,6.826666,6,2,1,0,0,0,862,2,51,30,10,20,138,90,9,8,22,11,0,3,0,0,0,0,0
30435,D. Kulusevski,Dejan,Kulusevski,24,2000-04-25,Sweden,186 cm,80 kg,https://media.api-sports.io/football/players/30435.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,30,23,7,2079,Midfielder,6.800000,22,10,2,7,0,0,676,47,19,38,0,13,287,116,102,50,25,36,0,2,0,0,0,0,0
47380,Marc Cucurella,Marc,Cucurella Saseta,26,1998-07-22,Spain,172 cm,66 kg,https://media.api-sports.io/football/players/47380.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,24,21,3,1678,Defender,6.900000,3,0,0,2,0,0,1090,11,39,66,8,16,179,108,11,5,21,16,0,4,0,0,0,0,0
129711,B. Johnson,Brennan Price,Johnson,23,2001-05-23,Wales,186 cm,73 kg,https://media.api-sports.io/football/players/129711.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,38,33,5,2941,Attacker,6.686842,46,27,8,3,0,0,441,29,7,34,1,5,271,104,72,31,21,37,0,6,0,0,1,2,0
152953,L. Colwill,Levi Lemar,Samuels Colwill,21,2003-02-26,England,187 cm,83 kg,https://media.api-sports.io/football/players/152953.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,17,13,4,1218,Defender,6.743750,7,0,0,2,0,0,1148,7,59,8,3,15,99,64,1,1,10,8,0,1,0,0,0,0,0
152955,L. Bergström,Lucas Carl Edvard,Bergström,22,2002-09-05,Finland,199 cm,82 kg,https://media.api-sports.io/football/players/152955.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237129,P. Sarr,Pape Matar,Sarr,22,2002-09-14,Senegal,185 cm,70 kg,https://media.api-sports.io/football/players/237129.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,11,2,9,211,Midfielder,6.511111,2,0,0,1,0,0,154,2,14,7,2,6,30,14,2,1,3,4,0,1,0,0,0,0,0
328089,A. Gray,Archie James Francis,Gray,18,2006-03-12,England,0,0,https://media.api-sports.io/football/players/328089.png,63,Leeds,https://media.api-sports.io/football/teams/63.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,E. Dennis,Emmanuel Bonaventure,Dennis,27,1997-11-15,Nigeria,175 cm,67 kg,https://media.api-sports.io/football/players/80.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,19,6,13,714,Attacker,6.615789,13,7,2,2,0,0,168,7,6,17,1,2,164,75,42,16,29,15,0,3,0,0,0,0,0
161,A. Whiteman,Alfie Malik,Whiteman,26,1998-10-02,England,189 cm,84 kg,https://media.api-sports.io/football/players/161.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,2022,0,0,0,0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
